uuid|_user|_when|theme|datatype|text|ConversationId|User
id_975|francois-xavier@lajavaness.com|2020-03-26 06:50:17|JSP|text|CU|8kA6iL0FIbRCgCFgX6L724-j|D47374
id_976|francois-xavier@lajavaness.com|2020-03-26 06:50:20|PHATIQUE|text|TU VAS BIEN|8kA6iL0FIbRCgCFgX6L724-j|D47374
id_977|francois-xavier@lajavaness.com|2020-03-26 06:50:34|RACCO|text|LR|8kA6iL0FIbRCgCFgX6L724-j|D47374
id_978|francois-xavier@lajavaness.com|2020-03-26 06:50:35|RACCO|text|RACCORDEMENT COMPLET|8kA6iL0FIbRCgCFgX6L724-j|D47374
id_979|francois-xavier@lajavaness.com|2020-03-26 06:50:59|RACCO PROD|text|INJECTION|8kA6iL0FIbRCgCFgX6L724-j|D47374
id_68|francois-xavier@lajavaness.com|2020-03-26 06:51:02|PROD|text|c'est quoi un producteur|HOxPgr95aakEYBJhqAIRks|B56557
id_3124|francois-xavier@lajavaness.com|2020-03-26 06:51:06|RACCO|text|pole urbanisme|6eY80BuyOuVIf5MErm0g03-j|treguer
id_3125|francois-xavier@lajavaness.com|2020-03-26 06:51:07|RACCO|text|N° téléphone pôle urbanisme|6eY80BuyOuVIf5MErm0g03-j|treguer
id_3126|francois-xavier@lajavaness.com|2020-03-26 06:51:19|RACCO|text|cu/au|6eY80BuyOuVIf5MErm0g03-j|treguer
id_3127|francois-xavier@lajavaness.com|2020-03-26 06:51:20|RACCO|text|quel est le N° de télephone du pôle urbanisme |6eY80BuyOuVIf5MErm0g03-j|treguer
id_3128|francois-xavier@lajavaness.com|2020-03-26 06:51:34|RACCO|text|Comment trouver les numéros de téléphone du marché d'affaires ?|6eY80BuyOuVIf5MErm0g03-j|treguer
id_2054|francois-xavier@lajavaness.com|2020-03-26 06:51:35|RACCO|text|disjoncteur non differentiel|Fv92u2oS71tCE3EQCsIu5F-g|D47374
id_2055|francois-xavier@lajavaness.com|2020-03-26 06:51:36|RACCO|text|disjoncteur differentiel|Fv92u2oS71tCE3EQCsIu5F-g|D47374
id_2691|francois-xavier@lajavaness.com|2020-03-26 06:51:43|RACCO|text|Passage tarif jaune tarif bleu|FkgyMWWJaWHDCeuLc1jjBH-5|D75578
id_2692|francois-xavier@lajavaness.com|2020-03-26 06:51:44|RACCO|text|A qui faire la demande pour passer de tarif jaune en tarif bleu ?|FkgyMWWJaWHDCeuLc1jjBH-5|D75578
id_3515|francois-xavier@lajavaness.com|2020-03-26 06:51:48|RACCO|text|c'est quoi une indivision|6PxlcPynshaB1NaWXgXDc3-o|D14543
id_3516|francois-xavier@lajavaness.com|2020-03-26 06:51:49|RACCO|text|comment raccorder dans une indivision|6PxlcPynshaB1NaWXgXDc3-o|D14543
id_3517|francois-xavier@lajavaness.com|2020-03-26 06:51:52|RACCO|text|raccorder dans par une parcelle d'un tier|6PxlcPynshaB1NaWXgXDc3-o|D14543
id_2919|francois-xavier@lajavaness.com|2020-03-26 06:51:54|JSP|text|LORRAINE réclamation|He73fKvqfFNLlqMUndNb2Y-o|H35779
id_3197|francois-xavier@lajavaness.com|2020-03-26 06:51:56|RACCO|text|branchement vetuste|BB1bSIV41aIrkGS1pRHbB-o|J29576
id_3198|francois-xavier@lajavaness.com|2020-03-26 06:51:58|JSP|text|ou transférer la demande?|BB1bSIV41aIrkGS1pRHbB-o|J29576
id_3199|francois-xavier@lajavaness.com|2020-03-26 06:52:01|RACCO|text|DIMENSION D UN COFFRET E|BB1bSIV41aIrkGS1pRHbB-o|J29576
id_3200|francois-xavier@lajavaness.com|2020-03-26 06:52:07|JSP|text|DI%MMENSION|BB1bSIV41aIrkGS1pRHbB-o|J29576
id_3201|francois-xavier@lajavaness.com|2020-03-26 06:52:20|RACCO|text|que veut dire CIBE?|BB1bSIV41aIrkGS1pRHbB-o|J29576
id_1507|francois-xavier@lajavaness.com|2020-03-26 06:52:21|RACCO|text|qu'est-ce qu'une liaison b|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1508|francois-xavier@lajavaness.com|2020-03-26 06:52:22|RACCO|text|qu'est ce que le consuel|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1509|francois-xavier@lajavaness.com|2020-03-26 06:52:23|RACCO|text|où puis je contacter le consuel|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1510|francois-xavier@lajavaness.com|2020-03-26 06:52:24|RACCO|text|quelle est la différence entre le type 1 et type 2|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1511|francois-xavier@lajavaness.com|2020-03-26 06:52:33|JSP|text|qu'est ce qu'une borne 805|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1512|francois-xavier@lajavaness.com|2020-03-26 06:52:36|QG|text|fait il beau aujourd'hui|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1513|francois-xavier@lajavaness.com|2020-03-26 06:52:45|JSP|text|rib de la dr car|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_1514|francois-xavier@lajavaness.com|2020-03-26 06:52:47|JSP|text|quel est le rib de la dr car|CQYnZYZ2T6tKPC4U0xhpyF-j|D19048
id_568|francois-xavier@lajavaness.com|2020-03-26 06:52:48|PHATIQUE|text|bonjour !|1UPBXo27qmh4AJ1QUDg1xh|admin
id_2671|francois-xavier@lajavaness.com|2020-03-26 06:52:54|RACCO|text|Ou trouvez un coffret de chantier pour un branchement provisoire|FUDmbBzdEHhAjo1XFwvGFu-5|B26476
id_2382|francois-xavier@lajavaness.com|2020-03-26 06:52:57|PROD|text|vente surplus|30UKXX1UWGq3Jcutl6J7bs-g|B20475
id_3139|francois-xavier@lajavaness.com|2020-03-26 06:52:58|RACCO|text|TELEPHONE RACCORDEMENT NORMANDIE|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_3140|francois-xavier@lajavaness.com|2020-03-26 06:53:00|RACCO|text|NFC 14-100|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_3141|francois-xavier@lajavaness.com|2020-03-26 06:53:12|JSP|text|NFC 11-200|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_3142|francois-xavier@lajavaness.com|2020-03-26 06:53:26|JSP|text|NFC17-200|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_3143|francois-xavier@lajavaness.com|2020-03-26 06:53:28|JSP|text|NFC 17-200|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_3144|francois-xavier@lajavaness.com|2020-03-26 06:53:39|RACCO|text|NFC 15-100|78Bd3x1lwRwmVAJ50fFrY-o|E84072
id_139|francois-xavier@lajavaness.com|2020-03-26 06:54:02|JSP|text|quel est le numero de telephone de la DICT marne|AcQOLdkq4xj2MUCCDfJH1H|KV428F6N
id_140|francois-xavier@lajavaness.com|2020-03-26 06:54:07|RACCO|text|A qui le client doit-il demander la DICT ?|AcQOLdkq4xj2MUCCDfJH1H|KV428F6N
id_3324|francois-xavier@lajavaness.com|2020-03-26 06:54:09|RACCO|text|doit on tester un câble avant la mise sous tension|DsTgczR0IVICTcEXnqoFC-5|B64650
id_3325|francois-xavier@lajavaness.com|2020-03-26 06:54:11|RACCO|text|Combien de temps peut-on laisser un câble en terre avant la mise sous tension?|DsTgczR0IVICTcEXnqoFC-5|B64650
id_2315|francois-xavier@lajavaness.com|2020-03-26 06:54:22|RACCO|text|f960|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2316|francois-xavier@lajavaness.com|2020-03-26 06:54:31|RACCO|text|reprise d'installation|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2317|francois-xavier@lajavaness.com|2020-03-26 06:54:32|RACCO|text|quand faire une reprise d'installation|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2318|francois-xavier@lajavaness.com|2020-03-26 06:54:33|RACCO|text|compteur installé modification de branchement|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2319|francois-xavier@lajavaness.com|2020-03-26 06:54:35|RACCO|text|Quel type de compteur est installé à la suite d'une demande de modification de branchement ?|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2320|francois-xavier@lajavaness.com|2020-03-26 06:54:43|JSP|text|bbn|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2321|francois-xavier@lajavaness.com|2020-03-26 06:54:51|JSP|text|phrv|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2322|francois-xavier@lajavaness.com|2020-03-26 06:54:53|RACCO|text|dp|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2323|francois-xavier@lajavaness.com|2020-03-26 06:55:03|JSP|text|PAC|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2324|francois-xavier@lajavaness.com|2020-03-26 06:55:04|JSP|text|Quelle est la définition de PAC|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2325|francois-xavier@lajavaness.com|2020-03-26 06:55:15|QG|text|Quelle est la définition de Pompe A Chaleur|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2326|francois-xavier@lajavaness.com|2020-03-26 06:55:17|RACCO|text|Comment traiter une demande de modification de branchement avec une pompe à chaleur ?|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2327|francois-xavier@lajavaness.com|2020-03-26 06:55:20|RACCO|text|fourreau DI|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2328|francois-xavier@lajavaness.com|2020-03-26 06:55:21|RACCO|text|diamètre gaine|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2329|francois-xavier@lajavaness.com|2020-03-26 06:55:22|RACCO|text|utiliser gaine posée par le client|BT24a9yMyhdAvfP1Qr9dNL-g|H35779
id_2603|francois-xavier@lajavaness.com|2020-03-26 06:55:23|RACCO|text|monophasé triphasé|6K4yHldYBgGLB9xpNyYC8n-o|H35779
id_2604|francois-xavier@lajavaness.com|2020-03-26 06:55:24|RACCO|text|GTL|6K4yHldYBgGLB9xpNyYC8n-o|H35779
id_3067|francois-xavier@lajavaness.com|2020-03-26 06:55:27|JSP|text|Validité d'un devis |7SoKfEUr9JoHm0nfCOTvhE-o|LD8AD9EN
id_3068|francois-xavier@lajavaness.com|2020-03-26 06:55:36|RACCO|text|validité code de paiement ?|7SoKfEUr9JoHm0nfCOTvhE-o|LD8AD9EN
id_1789|francois-xavier@lajavaness.com|2020-03-26 06:55:47|RACCO|text|SURPLOMB|VGCuN6w4jDHO9U46vw5rv-5|E85203
id_1790|francois-xavier@lajavaness.com|2020-03-26 06:55:49|RACCO|text|PLAN DE CADASTRE|VGCuN6w4jDHO9U46vw5rv-5|E85203
id_1791|francois-xavier@lajavaness.com|2020-03-26 06:55:58|RACCO QG|text|Quelle est la définition de Cadastre|VGCuN6w4jDHO9U46vw5rv-5|E85203
id_1792|francois-xavier@lajavaness.com|2020-03-26 06:56:08|RACCO|text|PLAN DE MASSE|VGCuN6w4jDHO9U46vw5rv-5|E85203
id_1793|francois-xavier@lajavaness.com|2020-03-26 06:56:11|RACCO QG|text|Quelle est la définition de Plan de masse|VGCuN6w4jDHO9U46vw5rv-5|E85203
id_2052|francois-xavier@lajavaness.com|2020-03-26 06:56:15|RACCO|text|nombre de metre type 2|4M44qomzAjgFAFzJmYAHyT-g|D47374
id_2053|francois-xavier@lajavaness.com|2020-03-26 06:56:16|RACCO|text|difference entre type 1 et type 2|4M44qomzAjgFAFzJmYAHyT-g|D47374
id_891|francois-xavier@lajavaness.com|2020-03-26 06:56:20|RACCO|text|Peut-on réaliser un branchement électrique sur un support avec une ras HTA|9TtwBPvMGyuIvWYGA5FV2j-g|F40429
id_826|francois-xavier@lajavaness.com|2020-03-26 06:56:29|JSP|text|document unique|EMk9f1a5WZD5ux9rZI4520-g|H35779
id_1080|francois-xavier@lajavaness.com|2020-03-26 06:57:08|RACCO|text|qu'est ce qu'une DI|4kGNrqGKaqH23LFgfjHWRH-j|MF66FDAN
id_2230|francois-xavier@lajavaness.com|2020-03-26 06:57:10|RACCO|text|qu'est ce qu'une parcelle enclavée?|JPERPe82r3EJg7RgmxiFvT-5|KV428F6N
id_3209|francois-xavier@lajavaness.com|2020-03-26 06:57:11|RACCO|text|quelle est la taille d'un coffret cibe|HuUGXGTXFIu6UgroVaIfjg-o|GV9273EN
id_1768|francois-xavier@lajavaness.com|2020-03-26 06:57:14|RACCO|text|bonjour socrac  , peux tu me donner la longeur maximal des cables de brachement pour une chute de tension de 2% sur un branchement en MONO |Fxd33IbMbChJB63G4x3Zwm-g|B82770
id_1769|francois-xavier@lajavaness.com|2020-03-26 06:57:15|RACCO|text|je souhaite connaitre la longeur maximale du cable en mono pour un branchement complet |Fxd33IbMbChJB63G4x3Zwm-g|B82770
id_1770|francois-xavier@lajavaness.com|2020-03-26 06:57:17|RACCO|text|la longueur en metre  maximale du branchement pour alimenetr un client en monophase , il me faut la longueur de la laison publique et privee  maximale en monophase pour un brachement simple |Fxd33IbMbChJB63G4x3Zwm-g|B82770
id_1771|francois-xavier@lajavaness.com|2020-03-26 06:57:18|RACCO|text|je veux la longueur maximale d'un branchement de type 1 en mono ,liaison A + liaison B|Fxd33IbMbChJB63G4x3Zwm-g|B82770
id_1530|francois-xavier@lajavaness.com|2020-03-26 06:57:19|RACCO|text|quel different disjoncteur exist il|KhS3vAZT5na4VB0gApF7k5-j|E86701
id_1531|francois-xavier@lajavaness.com|2020-03-26 06:57:20|RACCO|text|quel sont les différents types de disjoncteurs|KhS3vAZT5na4VB0gApF7k5-j|E86701
id_1825|francois-xavier@lajavaness.com|2020-03-26 06:57:30|SUPPRIMER|text|y|an8lahKiw8IXO3NYJWvYc-j|A67174
id_1826|francois-xavier@lajavaness.com|2020-03-26 06:57:34|RACCO|text|Le client doit-il fournir un permis de construire pour une de raccordement sur des feux tricolores|an8lahKiw8IXO3NYJWvYc-j|A67174
id_1827|francois-xavier@lajavaness.com|2020-03-26 06:57:49|TAG1 PHATIQUE|text|?|an8lahKiw8IXO3NYJWvYc-j|A67174
id_1828|francois-xavier@lajavaness.com|2020-03-26 06:57:53|RACCO|text|permis de construire pour une de raccordement sur feux tricolores?|an8lahKiw8IXO3NYJWvYc-j|A67174
id_1829|francois-xavier@lajavaness.com|2020-03-26 06:57:54|RACCO|text|permis de construire pour feux tricolores?|an8lahKiw8IXO3NYJWvYc-j|A67174
id_3514|francois-xavier@lajavaness.com|2020-03-26 06:58:08|JSP|text|Qu'est ce qu'une CCPI|HB505eIwhuv7jZ8cKvf46p-o|AL5D677N
id_802|francois-xavier@lajavaness.com|2020-03-26 06:58:10|RACCO|text|Peut on installer deux branchements sur la même parcelle ?|2rJ3M0TkOcF4yzC9yGtTX8-5|H46477
id_803|francois-xavier@lajavaness.com|2020-03-26 06:58:12|RACCO|text|qu'est-ce qu'un branchement provisoire ? |2rJ3M0TkOcF4yzC9yGtTX8-5|H46477
id_2022|francois-xavier@lajavaness.com|2020-03-26 06:58:13|RACCO|text|prix d'une di|KqVcphgDZ0nGmqKNOFVTRP-j|LO7B9A5N
id_2023|francois-xavier@lajavaness.com|2020-03-26 06:58:14|RACCO|text|tarif pour une dérivation individuel|KqVcphgDZ0nGmqKNOFVTRP-j|LO7B9A5N
id_2024|francois-xavier@lajavaness.com|2020-03-26 06:58:16|JSP|text|qu'est ce qu'un devis assis|KqVcphgDZ0nGmqKNOFVTRP-j|LO7B9A5N
id_3051|francois-xavier@lajavaness.com|2020-03-26 06:58:24|JSP|text|quel est l article 12|BKKVCMKaFHmEhSjpe5bvC4-5|A58504
id_3052|francois-xavier@lajavaness.com|2020-03-26 06:58:25|JSP|text|les textes de l article 12|BKKVCMKaFHmEhSjpe5bvC4-5|A58504
id_479|francois-xavier@lajavaness.com|2020-03-26 06:58:33|RACCO|text|PNT|ARFFM5P3iLuDahgIqeWFZj|D47374
id_480|francois-xavier@lajavaness.com|2020-03-26 06:58:34|RACCO|text|QUE VEUT DIRE PNT|ARFFM5P3iLuDahgIqeWFZj|D47374
id_3357|francois-xavier@lajavaness.com|2020-03-26 06:58:47|RACCO|text|puissance tarif jaune|ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3358|francois-xavier@lajavaness.com|2020-03-26 06:58:54|RACCO|text|puissance C4 |ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3359|francois-xavier@lajavaness.com|2020-03-26 06:58:55|RACCO|text|classement des différent tarif|ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3360|francois-xavier@lajavaness.com|2020-03-26 06:58:56|RACCO|text|puissance tarif vert|ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3361|francois-xavier@lajavaness.com|2020-03-26 06:59:01|SUPPRIMER|text|--|ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3362|francois-xavier@lajavaness.com|2020-03-26 06:59:08|JSP|text|EPAISSEUR PLAQUE FERMACELLE|ElrWv6eOnKlFswd5TdfGdc-o|E99553
id_3193|francois-xavier@lajavaness.com|2020-03-26 06:59:17|JSP|text|erreur adresse poin de livraison|1LuJdob8HubA6ZYlD8fqc6-o|B16055
id_132|francois-xavier@lajavaness.com|2020-03-26 06:59:19|RACCO|text|hauteur des lignes mt|B3qNmE8BmTLL8lV0PDPw93|E86701
id_133|francois-xavier@lajavaness.com|2020-03-26 06:59:20|RACCO|text|Quelles sont les hauteurs de câbles à respecter par rapport aux autres lignes électriques ?|B3qNmE8BmTLL8lV0PDPw93|E86701
id_134|francois-xavier@lajavaness.com|2020-03-26 06:59:23|RACCO|text|quelle hauteur pour les lignes bt en traversée de rue|B3qNmE8BmTLL8lV0PDPw93|E86701
id_1079|francois-xavier@lajavaness.com|2020-03-26 06:59:24|RACCO|text|Quelle est la différence entre un branchement de type 1 et un branchement de type 2 ?|H8WtekgMdrcAZjsDwzxaJW-j|H35779
id_3175|francois-xavier@lajavaness.com|2020-03-26 06:59:25|RACCO|text|les dimensions d'un coffret|KpOl6j25FO7FrSOmCHC2Ri-5|B44141
id_3176|francois-xavier@lajavaness.com|2020-03-26 06:59:26|RACCO|text|Quelles sont les dimensions d’un coffret |KpOl6j25FO7FrSOmCHC2Ri-5|B44141
id_3177|francois-xavier@lajavaness.com|2020-03-26 06:59:26|RACCO|text|les coffrets |KpOl6j25FO7FrSOmCHC2Ri-5|B44141
id_3178|francois-xavier@lajavaness.com|2020-03-26 06:59:27|RACCO|text|dimension des coffrets|KpOl6j25FO7FrSOmCHC2Ri-5|B44141
id_3179|francois-xavier@lajavaness.com|2020-03-26 06:59:30|LINKY|text|Quelles sont les dimensions du compteur linky ?|KpOl6j25FO7FrSOmCHC2Ri-5|B44141
id_2974|francois-xavier@lajavaness.com|2020-03-26 07:00:25|LINKY RACCO|text|compteur|BS8P4C9oDy9FGhLaAnVVCo-a|admin
id_2975|francois-xavier@lajavaness.com|2020-03-26 07:00:26|RACCO|text|raccordement |BS8P4C9oDy9FGhLaAnVVCo-a|admin
id_2976|francois-xavier@lajavaness.com|2020-03-26 07:00:28|JSP|text|demande|BS8P4C9oDy9FGhLaAnVVCo-a|admin
id_2977|francois-xavier@lajavaness.com|2020-03-26 07:00:31|RACCO|text|sous compteur|BS8P4C9oDy9FGhLaAnVVCo-a|admin
id_3275|francois-xavier@lajavaness.com|2020-03-26 07:00:32|RACCO|text|Qelle est la définition de Extension de réseau|Jsy3vC3cAxFFUH1YQxbbYi-o|J36255
id_2657|francois-xavier@lajavaness.com|2020-03-26 07:00:34|RACCO|text|profondeur tranchee|9aFGSvlOGLeCB6vhKseWPS-o|J05717
id_938|francois-xavier@lajavaness.com|2020-03-26 07:00:37|JSP|text|quel delai pour envoyer un devids|8YvBLK0OE5L50CV6ZChqcu-g|B60149
id_939|francois-xavier@lajavaness.com|2020-03-26 07:00:38|JSP|text|delai envoi devis|8YvBLK0OE5L50CV6ZChqcu-g|B60149
id_907|francois-xavier@lajavaness.com|2020-03-26 07:00:43|PHATIQUE TAG1|text|oui socrac|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_908|francois-xavier@lajavaness.com|2020-03-26 07:00:47|PHATIQUE|text|SOCRAC est ton nom|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_909|francois-xavier@lajavaness.com|2020-03-26 07:00:49|RACCO|text|dimension d'un coffret cibe|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_910|francois-xavier@lajavaness.com|2020-03-26 07:00:53|QG RACCO|text|HTA|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_912|francois-xavier@lajavaness.com|2020-03-26 07:03:44|JSP|text|comment payer un devis|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_913|francois-xavier@lajavaness.com|2020-03-26 07:03:46|RACCO|text|branchement neuf soutirrage|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_914|francois-xavier@lajavaness.com|2020-03-26 07:03:55|RACCO|text|profondeur grillage avertisseur|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_915|francois-xavier@lajavaness.com|2020-03-26 07:03:56|RACCO|text|A quelle profondeur doit être le grillage avertisseur en domaine privé ?|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_916|francois-xavier@lajavaness.com|2020-03-26 07:04:06|RACCO|text|332-15|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_917|francois-xavier@lajavaness.com|2020-03-26 07:04:09|JSP|text|bien propre|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_918|francois-xavier@lajavaness.com|2020-03-26 07:04:18|RACCO|text|Quelle est la définition de Réseau à Usage Propre|Bl9gYlmKYWm4Byi3xUuOOq-g|B60149
id_3400|francois-xavier@lajavaness.com|2020-03-26 07:04:29|JSP|text|conseiller clientele|KklVnMCXbdIKSbSifTWPi4-j|E84072
id_3401|francois-xavier@lajavaness.com|2020-03-26 07:04:31|JSP|text|quel est le role d un conseiller|KklVnMCXbdIKSbSifTWPi4-j|E84072
id_2693|francois-xavier@lajavaness.com|2020-03-26 07:04:35|RACCO|text|combien coute une DI?|FlhABwmx1cb7Ert1F3hyEe-o|LO7B9A5N
id_2694|francois-xavier@lajavaness.com|2020-03-26 07:04:37|RACCO|text|coubien coute le passage du cable pour une dérivation individuel?|FlhABwmx1cb7Ert1F3hyEe-o|LO7B9A5N
id_2695|francois-xavier@lajavaness.com|2020-03-26 07:04:38|RACCO|text|prix d'une dérivation individuel?|FlhABwmx1cb7Ert1F3hyEe-o|LO7B9A5N
id_2193|francois-xavier@lajavaness.com|2020-03-26 07:04:39|RACCO|text|prix d'un BP|84VEdFiHjazBLtRfJNBeTo-j|F29346
id_3074|francois-xavier@lajavaness.com|2020-03-26 07:04:41|PHATIQUE|text|Bonjour, comment vas-tu ?|vltZ74U1TkFBfoHatTSVA-j|LD8AD9EN
id_3075|francois-xavier@lajavaness.com|2020-03-26 07:04:43|PHATIQUE|text|Comment tu te sens ?|vltZ74U1TkFBfoHatTSVA-j|LD8AD9EN
id_1593|francois-xavier@lajavaness.com|2020-03-26 07:04:46|JSP|text|Pouvons-nous envoyer notre RIB au client afin qu'il procède au paiement de son devis?|5CQC37NGW6780DDQQq8xrj-g|A67174
id_1594|francois-xavier@lajavaness.com|2020-03-26 07:04:50|JSP|text|Pouvons nous envoyer notre RIB?|5CQC37NGW6780DDQQq8xrj-g|A67174
id_3155|francois-xavier@lajavaness.com|2020-03-26 07:04:52|RACCO|text|quelle sont les longueurs maximum pour un branchement souterrain|1XETsSqxRbFHrHY0fT0IFr-o|A58504
id_1202|francois-xavier@lajavaness.com|2020-03-26 07:04:55|RACCO|text|passage tri à mono|stKREghHk6F32TzfinPrm-g|E64872
id_1203|francois-xavier@lajavaness.com|2020-03-26 07:04:56|RACCO|text|Quel est le prix d'un passage en monophasé ?|stKREghHk6F32TzfinPrm-g|E64872
id_2686|francois-xavier@lajavaness.com|2020-03-26 07:05:29|QG|text|pdl|KhZ2Y2RHDcfA0kZLRQoC0C-j|H46477
id_1852|francois-xavier@lajavaness.com|2020-03-26 07:05:37|JSP|text|qu'es ce que GARDIAN|7UABlvXDLBd3rEdLa0bM7k-g|E85203
id_1853|francois-xavier@lajavaness.com|2020-03-26 07:05:41|QG|text|siret|7UABlvXDLBd3rEdLa0bM7k-g|E85203
id_1854|francois-xavier@lajavaness.com|2020-03-26 07:05:44|QG|text|Comment se compose un numéro de SIRET ?|7UABlvXDLBd3rEdLa0bM7k-g|E85203
id_1855|francois-xavier@lajavaness.com|2020-03-26 07:05:46|QG|text|siren|7UABlvXDLBd3rEdLa0bM7k-g|E85203
id_1570|francois-xavier@lajavaness.com|2020-03-26 07:06:02|RACCO|text|protection mecanique provisoire|8Y2xrBe0VerDcn8TJrvXgh-g|B26270
id_1571|francois-xavier@lajavaness.com|2020-03-26 07:06:04|RACCO|text|Quel type de protection mecanique doivent être mise en oeuvre pour un branchement provisoire|8Y2xrBe0VerDcn8TJrvXgh-g|B26270
id_1572|francois-xavier@lajavaness.com|2020-03-26 07:06:15|JSP|text|TARIF PROVISOIRE|8Y2xrBe0VerDcn8TJrvXgh-g|B26270
id_1573|francois-xavier@lajavaness.com|2020-03-26 07:06:21|RACCO|text|catalogue prestations|8Y2xrBe0VerDcn8TJrvXgh-g|B26270
id_1574|francois-xavier@lajavaness.com|2020-03-26 07:06:22|RACCO|text|ou trouver le catalogue des prestations|8Y2xrBe0VerDcn8TJrvXgh-g|B26270
id_17|francois-xavier@lajavaness.com|2020-03-26 07:06:26|TAG1 PHATIQUE|text|nickel|AoA47gfcJPdIW94a0rX3Qk|igoffin
id_2665|francois-xavier@lajavaness.com|2020-03-26 07:06:37|RACCO|text|comment obtenir une protection de chantier|5H9rGKxgdCWIyi0W7uVVvI-o|H35779
id_1371|francois-xavier@lajavaness.com|2020-03-26 07:06:41|RACCO|text|Qu'est qu'un CCU ? lors d'une demande d'instruction d'urbanisme ?|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_1372|francois-xavier@lajavaness.com|2020-03-26 07:06:43|RACCO|text|Quelle est la définition de Collectivité en Charge de lUrbanisme|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_1373|francois-xavier@lajavaness.com|2020-03-26 07:07:06|JSP|text|Qu'est-ce que les CCU ?|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_1374|francois-xavier@lajavaness.com|2020-03-26 07:07:09|RACCO|text|Qu'est est la section de cable pour un branchement inférieur à 36 kva ?|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_1375|francois-xavier@lajavaness.com|2020-03-26 07:07:19|RACCO|text|Qu'est ce qu'un H61 ?|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_1376|francois-xavier@lajavaness.com|2020-03-26 07:07:22|RACCO|text|Qui réalise la pose et le réglage du compteur lors d'une mise en service tarif Jaune ?|5r65GPvf2EHKGXulJyZbkN-g|D28971
id_810|francois-xavier@lajavaness.com|2020-03-26 07:07:29|LINKY|text|cellule linky|B3visqzO91j9AgL63nFe4I-5|I26372
id_811|francois-xavier@lajavaness.com|2020-03-26 07:07:31|LINKY|text|suivi conso linky|B3visqzO91j9AgL63nFe4I-5|I26372
